idx	bytes	total	prose	tables	table_entries	table_arrays	jump_entries	jump_arrays	labels	slabels	olabels	gotos	addr_taken	engine	rungs	prefilter	dfa_table	ncaps	emit_s	err	pattern
2096	19442	33495	14053	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.002		^(a)(?i:\1)$
2097	23649	39828	16179	1883	256	1	15	5	14	5	3	14	0	vm	0x0u	hybrid	none	3	0.009		^(a)(b)(?-01)$
2098	23648	39825	16177	1883	256	1	15	5	14	5	3	14	0	vm	0x0u	hybrid	none	3	0.005		^(a)(b)(?-1)$
2099	23648	39825	16177	1883	256	1	15	5	14	5	3	14	0	vm	0x0u	hybrid	none	3	0.011		^(a)(b)(?-2)$
2100	24414	40668	16254	2031	256	1	24	6	17	6	3	17	0	vm	0x0u	hybrid	none	4	0.010		^(a)(b)(c)(?-3)$
2101	25203	41535	16332	2201	256	1	35	7	20	7	3	20	0	vm	0x0u	hybrid	none	5	0.010		^(a)(b)(c)(d)(?-4)$
2102	23315	38521	15206	0	0	0	0	0	34	0	2	34	0	vm	0x0u	none		11	0.011		^(a)(b)(c)(d)(e)(f)(g)(h)(i)(j)\10$
2103	30477	47314	16837	3701	256	1	143	13	38	13	3	38	0	vm	0x0u	hybrid	none	11	0.007		^(a)(b)(c)(d)(e)(f)(g)(h)(i)(j|k)(?-1)$
2104	30448	47285	16837	3701	256	1	143	13	38	13	3	38	0	vm	0x0u	hybrid	none	11	0.009		^(a)(b)(c)(d)(e)(f)(g)(h)(i)(j|k)(?-10)$
2105	30477	47314	16837	3701	256	1	143	13	38	13	3	38	0	vm	0x0u	hybrid	none	11	0.009		^(a)(b)(c)(d)(e)(f)(g)(h)(i)(j|k)(?10)$
2106	30478	47317	16839	3701	256	1	143	13	38	13	3	38	0	vm	0x0u	hybrid	none	11	0.015		^(a)(b)(c)(d)(e)(f)(g)(h)(i)(j|k)\g'10'$
2107	30478	47317	16839	3701	256	1	143	13	38	13	3	38	0	vm	0x0u	hybrid	none	11	0.008		^(a)(b)(c)(d)(e)(f)(g)(h)(i)(j|k)\g<10>$
2108	22387	37507	15120	0	0	0	0	0	28	0	2	28	0	vm	0x0u	none		9	0.014		^(a)(b)(c)(d)(e)(f)(g)(h)\8$
2109	23649	39828	16179	1883	256	1	15	5	14	5	3	14	0	vm	0x0u	hybrid	none	3	0.007		^(a)(b)\g'-1'$
2110	19635	34513	14878	0	0	0	0	0	10	0	2	10	0	vm	0x0u	none		3	0.011		^(a)(b)\g-1$
2111	19634	34510	14876	0	0	0	0	0	10	0	2	10	0	vm	0x0u	none		3	0.006		^(a)(b)\g2$
2112	23650	39831	16181	1883	256	1	15	5	14	5	3	14	0	vm	0x0u	hybrid	none	3	0.005		^(a)(b)\g<-01>$
2113	23650	39831	16181	1883	256	1	15	5	14	5	3	14	0	vm	0x0u	hybrid	none	3	0.010		^(a)(b)\g<-02>$
2114	23649	39828	16179	1883	256	1	15	5	14	5	3	14	0	vm	0x0u	hybrid	none	3	0.012		^(a)(b)\g<-1>$
2115	19637	34519	14882	0	0	0	0	0	10	0	2	10	0	vm	0x0u	none		3	0.003		^(a)(b)\g{-1}$
2116	19637	34519	14882	0	0	0	0	0	10	0	2	10	0	vm	0x0u	none		3	0.003		^(a)(b)\g{-2}$
2117	21540	36700	15160	0	0	0	0	0	16	0	2	16	0	vm	0x0u	none		3	0.010		^(a)(b\1)(?2)$
2118	19874	34814	14940	0	0	0	0	0	7	0	2	7	1	vm	0x1u	none		2	0.011		^(a)?\1$
2119	21862	37844	15982	1801	256	1	12	4	7	4	3	7	0	vm	0x0u	hybrid	none	2	0.010		^(a)[\1]$
2120	21860	37851	15991	1801	256	1	12	4	7	4	3	7	0	vm	0x0u	hybrid	none	2	0.011		^(a)\0$
2121	19182	34015	14833	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.007		^(a)\1$
2122	21503	39514	18011	0	0	0	0	0	10	0	2	11	1	vm	0x4u	none		2	0.009		^(a)\1*$
2123	21861	37841	15980	1801	256	1	12	4	7	4	3	7	0	vm	0x0u	hybrid	none	2	0.009		^(a)\10$
2124	22315	38333	16018	1938	256	1	20	5	8	5	3	8	0	vm	0x0u	hybrid	none	2	0.010		^(a)\18$
2125	19736	34573	14837	231	32	1	0	0	8	0	2	8	0	vm	0x0u	none		2	0.012		^(a)\1\b$
2126	19736	34573	14837	231	32	1	0	0	8	0	2	8	0	vm	0x0u	none		2	0.007		^(a)\b\1$
2127																			0.004	pcrec: \g must be followed by a number, a relative offset, or a braced name or number (pattern offset 4)	^(a)\g$
2128																			0.003	pcrec: a relative reference of zero is not allowed (pattern offset 4)	^(a)\g'+00'$
2129																			0.006	pcrec: a relative reference of zero is not allowed (pattern offset 4)	^(a)\g'-0'$
2130	25698	42657	16959	1965	256	1	18	6	20	6	3	20	0	vm	0x2u	hybrid	none	2	0.005		^(a)\g'1'{2}b$
2131																			0.006	pcrec: \g'7' refers to capture group 7, but this pattern has 1 (pattern offset 4)	^(a)\g'7'$
2132	19635	34513	14878	0	0	0	0	0	10	0	2	10	0	vm	0x0u	none		3	0.005		^(a)\g+1(b)$
2133	19184	34021	14837	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.005		^(a)\g-1$
2134																			0.003	pcrec: \g0 counts back past the first capture group; this pattern has 1 (pattern offset 4)	^(a)\g0$
2135	19183	34018	14835	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.005		^(a)\g1$
2136																			0.005	pcrec: a relative reference of zero is not allowed (pattern offset 4)	^(a)\g<+0>$
2137																			0.002	pcrec: a relative reference of zero is not allowed (pattern offset 4)	^(a)\g<-00>$
2138																			0.003	pcrec: a relative reference of zero is not allowed (pattern offset 4)	^(a)\g<-0>$
2139																			0.003	pcrec: \g<-2> counts back past the first capture group; this pattern has 1 (pattern offset 4)	^(a)\g<-2>$
2140	25698	42657	16959	1965	256	1	18	6	20	6	3	20	0	vm	0x2u	hybrid	none	2	0.003		^(a)\g<1>{2}b$
2141																			0.002	pcrec: \g<7> refers to capture group 7, but this pattern has 1 (pattern offset 4)	^(a)\g<7>$
2142	19188	34031	14843	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.007		^(a)\g{ 1 }$
2143																			0.003	pcrec: a relative reference of zero is not allowed (pattern offset 4)	^(a)\g{-0}$
2144	19187	34028	14841	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.003		^(a)\g{-1}$
2145																			0.007	pcrec: \g{-2} counts back past the first capture group; this pattern has 1 (pattern offset 4)	^(a)\g{-2}x$
2146	19187	34028	14841	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.007		^(a)\g{01}$
2147																			0.006	pcrec: \g{0} counts back past the first capture group; this pattern has 1 (pattern offset 4)	^(a)\g{0}$
2148																			0.006	pcrec: \g{} takes a number, a relative offset, or a subpattern name, not a mixture (pattern offset 4)	^(a)\g{1x}$
2149	19186	34025	14839	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.003		^(a)\g{1}$
2150																			0.004	pcrec: subpattern name or number expected after \g{ (pattern offset 4)	^(a)\g{}$
2151																			0.003	pcrec: subpattern name must start with a non-digit (a backreference BY NUMBER is spelled \N or \g{N}) (pattern offset 4)	^(a)\k<1>$
2152																			0.003	pcrec: \k<q> refers to a capture group named 'q', which this pattern does not declare (pattern offset 4)	^(a)\k<q>$
2153																			0.002	pcrec: subpattern name must start with a non-digit (a backreference BY NUMBER is spelled \N or \g{N}) (pattern offset 4)	^(a)\k{1}$
2154	20980	36892	15912	1540	256	1	2	1	5	1	3	5	0	vm	0x1u	hybrid	none	2	0.002		^(a*)
2155	19912	34886	14974	0	0	0	0	0	9	0	2	9	1	vm	0x1u	none		2	0.006		^(a*)\1$
2156	22238	40390	18152	0	0	0	0	0	12	0	2	13	2	vm	0x5u	none		2	0.003		^(a*)\1*$
2157	20390	35810	15420	0	0	0	0	0	9	0	2	9	0	vm	0x1u	none		2	0.008		^(a*+)b\1a$
2158	20390	35810	15420	0	0	0	0	0	9	0	2	9	0	vm	0x1u	none		2	0.011		^(a++)b\1a$
2159	25633	43973	18340	0	0	0	0	0	20	0	2	19	4	vm	0x1u	none		2	0.007		^(a?(?1)b)$
2160	26136	45660	19524	1611	256	1	4	2	18	2	3	19	3	vm	0x5u	hybrid	none	2	0.013		^(a?)(?1)*$
2161	29476	49848	20372	1682	256	1	6	3	27	3	3	29	4	vm	0x5u	hybrid	none	2	0.008		^(a?)(?1)+a$
2162	29560	47232	17672	2112	256	1	18	9	26	9	3	26	3	vm	0x3u	hybrid	none	2	0.004		^(a?)(?1){2}a$
2163	23001	41654	18653	0	0	0	0	0	13	0	2	15	2	vm	0x5u	none		2	0.008		^(a?)\1*b$
2164	23597	42044	18447	0	0	0	0	0	14	0	2	15	2	vm	0x5u	none		2	0.007		^(a?)\1{2,}$
2165	21318	36636	15318	0	0	0	0	0	12	0	2	12	1	vm	0x3u	none		2	0.010		^(a?)\1{3}$
2166	24072	40418	16346	1965	256	1	18	6	15	6	3	15	0	vm	0x0u	hybrid	none	2	0.005		^(a\Kb)(?1)$
2167	23932	41433	17501	0	0	0	0	0	24	0	2	25	4	vm	0x2u	none		2	0.012		^(a\g'0'?b)$
2168	23933	41436	17503	0	0	0	0	0	24	0	2	25	4	vm	0x2u	none		2	0.008		^(a\g'00'?b)$
2169	24100	41579	17479	0	0	0	0	0	22	0	2	23	4	vm	0x2u	none		2	0.008		^(a\g'01'?b)$
2170	24099	41576	17477	0	0	0	0	0	22	0	2	23	4	vm	0x2u	none		2	0.008		^(a\g'1'?b)$
2171	23933	41436	17503	0	0	0	0	0	24	0	2	25	4	vm	0x2u	none		2	0.008		^(a\g<00>?b)$
2172	24100	41579	17479	0	0	0	0	0	22	0	2	23	4	vm	0x2u	none		2	0.009		^(a\g<01>?b)$
2173	23932	41433	17501	0	0	0	0	0	24	0	2	25	4	vm	0x2u	none		2	0.012		^(a\g<0>?b)$
2174	24099	41576	17477	0	0	0	0	0	22	0	2	23	4	vm	0x2u	none		2	0.007		^(a\g<1>?b)$
2175	23064	39214	16150	2159	256	1	36	6	14	6	3	14	2	vm	0x0u	hybrid	none	2	0.011		^(alpha|alps|alp)
2176	25508	42578	17070	2112	256	1	18	9	11	9	3	12	2	vm	0x3u	hybrid	none	2	0.008		^(a{2,4})?$
2177	23507	40404	16897	0	0	0	0	0	20	0	2	19	4	vm	0x0u	none		2	0.008		^(a|(?1)a)$
2178	22301	38364	16063	1801	256	1	12	4	10	4	3	10	1	vm	0x0u	hybrid	none	2	0.006		^(a|ab)$
2179	24603	40966	16363	2120	256	1	28	7	20	7	3	20	2	vm	0x0u	hybrid	none	2	0.006		^(a|ab)(?1)c$
2180	22942	39053	16111	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.006		^(a|b)(?-01)$
2181	22941	39050	16109	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.007		^(a|b)(?-1)$
2182	22943	39056	16113	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.007		^(a|b)(?0001)$
2183	22942	39053	16111	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.008		^(a|b)(?001)$
2184	22941	39050	16109	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.007		^(a|b)(?01)$
2185	22940	39047	16107	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.006		^(a|b)(?1)$
2186	22562	38627	16065	0	0	0	0	0	24	0	2	32	2	vm	0x8u	none		2	0.007		^(a|b)++\1$
2187	19201	34038	14837	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.007		^(a|b)\1$
2188	22942	39053	16111	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.013		^(a|b)\g'-1'$
2189	22942	39053	16111	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.006		^(a|b)\g'01'$
2190	22941	39050	16109	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.011		^(a|b)\g'1'$
2191	19203	34042	14839	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.005		^(a|b)\g1$
2192	22942	39053	16111	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.009		^(a|b)\g<-1>$
2193	22942	39053	16111	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.009		^(a|b)\g<01>$
2194	22941	39050	16109	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.011		^(a|b)\g<1>$
2195	19205	34048	14843	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.009		^(a|b)\g{1}$
2196	19342	34177	14835	0	0	0	0	0	8	0	2	8	0	vm	0x0u	none		2	0.004		^(ss)\1$
2197	24743	42286	17543	0	0	0	0	0	19	0	2	19	4	vm	0x3u	none		3	0.010		^(x)?(?(DEFINE)(?<h>a(?2)?b))(?2)$
2198	24739	42274	17535	0	0	0	0	0	19	0	2	19	4	vm	0x3u	none		3	0.011		^(x)?(?:(?<h>a(?2)?b)){0}(?2)$
2199	25726	43497	17771	0	0	0	0	0	27	0	2	28	5	vm	0x3u	none		3	0.004		^(x)?(?:(?<h>a(?2)?b)){1}(?2)$
2200	24647	42174	17527	0	0	0	0	0	19	0	2	19	4	vm	0x3u	none		3	0.005		^(x)?(?:(a(?2)?b)){0}(?2)$
2201	20444	35863	15419	0	0	0	0	0	9	0	2	9	0	vm	0x1u	none		2	0.007		^(x?)y\1z$
2202																			0.002	pcrec: quantifier does not follow a repeatable item (pattern offset 1)	^*+
2203																			0.005	pcrec: quantifier does not follow a repeatable item (pattern offset 1)	^*a
2204																			0.005	pcrec: quantifier does not follow a repeatable item (pattern offset 1)	^++
2205	12085	21296	9211	1797	256	1	12	4	0	4	1	0	0	dfa			none	1	0.004		^.\b.
2206	12637	21877	9240	2029	256	1	24	6	0	6	1	0	0	dfa			none	1	0.002		^ERROR
2207	12082	21326	9244	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.003		^[[:^lower:]]$
2208	11587	20737	9150	1611	256	1	4	2	0	2	1	0	0	dfa			none	1	0.005		^[[:blank:]]+
2209	12081	21320	9239	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.003		^[[:lower:]]$
2210	12074	21300	9226	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.004		^[\0]$
2211	12078	21308	9230	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.004		^[\1-\7]$
2212	12075	21299	9224	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.005		^[\10]$
2213	12074	21296	9222	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.003		^[\1]$
2214	12076	21304	9228	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.005		^[\377]$
2215																			0.003	pcrec: octal value is greater than \377 in 8-bit non-UTF-8 mode (pattern offset 6)	^[\400]$
2216	12074	21295	9221	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.007		^[\8]$
2217	12074	21295	9221	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.002		^[\9]$
2218	12075	21304	9229	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.003		^[\g']$
2219	12077	21319	9242	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.003		^[\g<1>]$
2220	12075	21303	9228	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.004		^[\g<]$
2221	12074	21295	9221	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.005		^[\g]$
2222	12074	21295	9221	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.005		^[\k]$
2223	12082	21326	9244	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.002		^[^[:lower:]]$
2224	13060	22554	9494	1970	256	1	14	7	0	7	1	0	0	dfa			none	1	0.005		^[^c]{1,3}\z
2225	12072	21294	9222	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.003		^\0$
2226	12074	21297	9223	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.004		^\012$
2227	12350	21612	9262	1801	256	1	12	4	0	4	1	0	0	dfa			none	1	0.004		^\0377$
2228	19182	34015	14833	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.004		^\1(a)$
2229	29477	46214	16737	3844	256	1	156	13	34	13	3	34	0	vm	0x0u	hybrid	none	11	0.004		^\10(a)(b)(c)(d)(e)(f)(g)(h)(i)(j)$
2230	31422	48343	16921	4542	256	1	210	15	40	15	3	40	0	vm	0x0u	hybrid	none	13	0.007		^\12(a)(b)(c)(d)(e)(f)(g)(h)(i)(j)(k)(l)$
2231	12350	21607	9257	1801	256	1	12	4	0	4	1	0	0	dfa			none	1	0.009		^\1234$
2232	19652	34530	14878	0	0	0	0	0	10	0	2	10	0	vm	0x0u	none		3	0.003		^\2(a|b)(c)$
2233	12074	21298	9224	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.005		^\377$
2234																			0.005	pcrec: octal value is greater than \377 in 8-bit non-UTF-8 mode (pattern offset 5)	^\400$
2235																			0.002	pcrec: \8 refers to capture group 8, but this pattern has 0 (pattern offset 1)	^\8$
2236																			0.003	pcrec: \81 refers to capture group 81, but this pattern has 0 (pattern offset 1)	^\81$
2237																			0.003	pcrec: \89 refers to capture group 89, but this pattern has 0 (pattern offset 1)	^\89$
2238																			0.002	pcrec: \9 refers to capture group 9, but this pattern has 0 (pattern offset 1)	^\9$
2239																			0.001	pcrec: \91 refers to capture group 91, but this pattern has 0 (pattern offset 1)	^\91$
2240	11662	20988	9326	1626	258	2	2	1	0	1	1	0	0	dfa			none	1	0.004		^\B
2241	11327	20505	9178	1564	256	1	4	1	0	1	1	0	0	dfa			none	1	0.002		^\Bfoo
2242	11651	20889	9238	1679	256	1	10	2	0	2	1	0	0	dfa			none	1	0.004		^\Bfoo|^x
2243	11314	20463	9149	1553	256	1	3	1	0	1	1	0	0	dfa			none	1	0.004		^\Bo
2244	13075	22459	9384	1899	256	1	12	6	0	6	1	0	0	dfa			none	1	0.004		^\N{2,3}$
2245	11612	20926	9314	1626	258	2	2	1	0	1	1	0	0	dfa			none	1	0.004		^\b
2246	11904	21257	9353	1701	260	2	4	2	0	2	1	0	0	dfa			none	1	0.005		^\b\w+\b
2247	12132	21376	9244	1843	256	1	16	4	0	4	1	0	0	dfa			none	1	0.004		^\bfoo
2248																			0.002	pcrec: \g10 refers to capture group 10, but this pattern has 0 (pattern offset 1)	^\g10$
2249	22906	39009	16103	1757	256	1	8	4	11	4	3	11	0	vm	0x0u	hybrid	none	2	0.003		^\g<+1>(a)$
2250	19187	34028	14841	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.006		^\g{+1}(a)$
2251																			0.004	pcrec: \g{10} refers to capture group 10, but this pattern has 0 (pattern offset 1)	^\g{10}$
2252	11851	21188	9337	1701	260	2	4	2	0	2	1	0	0	dfa			none	1	0.003		^\w+\B
2253	11901	21250	9349	1701	260	2	4	2	0	2	1	0	0	dfa			none	1	0.003		^\w+\b
2254	11577	20699	9122	1613	256	1	4	2	0	2	1	0	0	dfa			none	1	0.004		^a
2255	12070	21285	9215	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.004		^a$
2256	22920	40328	17408	0	0	0	0	0	20	0	2	21	4	vm	0x4u	none		1	0.004		^a(?R)*b$
2257	12231	21663	9432	1824	265	2	9	3	0	3	1	0	0	dfa			none	1	0.005		^a(?m:$)
2258	11836	21036	9200	1611	256	1	4	2	0	2	1	0	0	dfa			none	1	0.004		^a*$
2259	11838	21040	9202	1611	256	1	4	2	0	2	1	0	0	dfa			none	1	0.004		^a*\Z
2260	11653	20855	9202	1611	256	1	4	2	0	2	1	0	0	dfa			none	1	0.003		^a*\z
2261	11878	21085	9207	1750	256	1	12	3	0	3	1	0	0	dfa			none	1	0.004		^a\b.
2262	11579	20754	9175	1657	256	1	8	2	0	2	1	0	0	dfa			none	1	0.004		^a\bb
2263	11914	21140	9226	1783	256	1	15	3	0	3	1	0	0	dfa			none	1	0.004		^a\bb|^z
2264	11887	21104	9217	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.005		^a\z
2265																			0.004	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	^ab(?<=(a(?1)?b))$
2266	25161	42610	17449	1965	256	1	18	6	19	6	3	19	0	vm	0x0u	hybrid	none	2	0.004		^ab(?<=(ab))(?1)$
2267	12129	21324	9195	1843	256	1	16	4	0	4	1	0	0	dfa			none	1	0.006		^abc
2268	12644	21932	9288	1938	256	1	20	5	0	5	1	0	0	dfa			none	1	0.003		^abc$
2269	14145	23716	9571	2041	256	1	16	8	0	8	1	0	0	dfa			none	1	0.008		^a{0,3}$
2270	13840	23328	9488	2041	256	1	16	8	0	8	1	0	0	dfa			none	1	0.004		^a{2,4}$
2271	11829	21074	9245	1715	256	1	9	3	0	3	1	0	0	dfa			none	1	0.007		^a|b
2272	12333	21597	9264	1799	256	1	12	4	0	4	1	0	0	dfa			none	1	0.006		^a|b$
2273	12085	21264	9179	1799	256	1	12	4	0	4	1	0	0	dfa			none	1	0.006		^err
2274	11878	21101	9223	1750	256	1	12	3	0	3	1	0	0	dfa			none	1	0.006		^f\Bo
2275	22925	40341	17416	0	0	0	0	0	20	0	2	21	4	vm	0x2u	none		1	0.004		^x(?0)?y$
2276	12441	21732	9291	1991	256	1	25	5	0	5	1	0	0	dfa			none	1	0.005		^x\Bfoo
2277	14973	27302	12329	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.007		a
2278	16840	29439	12599	3542	542	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		a$
2279	16845	29452	12607	3542	542	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		a$(?m)
2280																			0.002	pcrec: quantifier does not follow a repeatable item (pattern offset 2)	a$*
2281	20217	32953	12736	6537	1073	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		a$.*
2282	17361	31054	13693	3656	568	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		a$\n
2283	24335	43853	19518	3328	528	6	0	0	6	0	2	5	1	vm	0x0u	hybrid	premultiplied	1	0.006		a(*negative_lookahead:a)
2284	24289	43762	19473	3328	528	6	0	0	6	0	2	5	1	vm	0x0u	hybrid	premultiplied	1	0.007		a(*nla:a)
2285	28717	52084	23367	3639	580	7	0	0	26	0	2	23	4	vm	0x0u	hybrid	premultiplied	1	0.009		a(?!(?:(?<=\w)(?!\w)|(?<!\w)(?=\w)))b
2286	24747	45228	20481	3408	548	6	0	0	7	0	2	6	1	vm	0x0u	hybrid	premultiplied	1	0.011		a(?!)b
2287	24287	43753	19466	3328	528	6	0	0	6	0	2	5	1	vm	0x0u	hybrid	premultiplied	1	0.007		a(?!a)
2288	24638	44234	19596	3386	542	6	0	0	9	0	2	8	2	vm	0x0u	hybrid	premultiplied	1	0.012		a(?!b)|ab
2289	25015	45402	20387	3526	576	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.004		a(?*b)bc
2290	20183	32661	12478	6497	1059	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.007		a(?:$|.)*
2291	28340	51251	22911	3639	580	7	0	0	23	0	2	21	3	vm	0x0u	hybrid	premultiplied	1	0.002		a(?:(?<=\w)(?!\w)|(?<!\w)(?=\w))b
2292	15116	27571	12455	3460	560	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		a(?:b|c)*d
2293	15013	27388	12375	3360	536	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		a(?:|b)*
2294	25454	47057	21603	3408	548	6	0	0	9	0	2	8	1	vm	0x0u	hybrid	premultiplied	1	0.006		a(?<!)b
2295	25419	46734	21315	3408	548	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.010		a(?<=)b
2296	25570	46878	21308	3408	548	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.005		a(?<=a)b
2297	26462	48020	21558	3408	548	6	0	0	13	0	2	14	1	vm	0x0u	hybrid	premultiplied	1	0.012		a(?<=a|xbc)b
2298	24815	45055	20240	3408	548	6	0	0	6	0	2	6	0	vm	0x0u	hybrid	premultiplied	1	0.008		a(?=)b
2299	25246	44619	19373	3328	528	6	0	0	8	0	2	8	1	vm	0x1u	hybrid	premultiplied	1	0.008		a(?=\n?\z)
2300	25125	45543	20418	3408	548	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.008		a(?=b)\Kc
2301	25201	45506	20305	3526	576	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.012		a(?=b)bc
2302	25378	45584	20206	3526	576	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	3	0.008		a(?J)(?<g>x)(?<g>y)
2303	15388	28735	13347	3404	548	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.008		a(?U)b+
2304	15391	28736	13345	3408	548	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.009		a(?^)b
2305	15059	27476	12417	3408	548	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		a(?i)b
2306	15009	27394	12385	3356	536	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		a(?i:b)*
2307	17335	29972	12637	3796	566	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		a(?m)$
2308	11289	20423	9134	1564	256	1	4	1	0	1	1	0	0	dfa			none	1	0.005		a(?m)^b
2309	11612	20795	9183	1679	256	1	10	2	0	2	1	0	0	dfa			none	1	0.007		a(?m)^b|c
2310	15393	28742	13349	3408	548	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		a(?n)(b)
2311	15391	28736	13345	3408	548	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		a(?s)b
2312	15511	28930	13419	3526	576	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		a(?x)b c
2313	25793	45508	19715	3460	560	6	0	0	4	0	2	4	0	vm	0x1u	hybrid	premultiplied	2	0.005		a(b|c)*d
2314	25855	45608	19753	3522	576	6	0	0	4	0	2	4	0	vm	0x1u	hybrid	premultiplied	2	0.008		a(b|c)+d
2315	25895	45670	19775	3522	576	6	0	0	6	0	2	6	0	vm	0x1u	hybrid	premultiplied	2	0.009		a(x?)b
2316																			0.006	pcrec: unmatched closing parenthesis (pattern offset 1)	a)
2317	14592	26688	12096	3292	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		a*
2318	16398	28781	12383	3511	537	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		a*$
2319	33591	55215	21624	4177	722	6	0	0	51	0	2	63	7	vm	0xbu	hybrid	premultiplied	3	0.009		a*((a)|b){0,3}c(?:ab|b){0,3}d
2320	27695	47938	20243	4008	668	6	0	0	17	0	2	17	2	vm	0x1u	hybrid	premultiplied	1	0.004		a*(?>b|bc)d|abcde
2321																			0.009	pcrec: multiple quantifiers on the same item (pattern offset 2)	a**
2322	14593	26691	12098	3292	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.008		a*+
2323																			0.008	pcrec: multiple quantifiers on the same item (pattern offset 3)	a*++
2324	24394	43503	19109	3320	528	6	0	0	3	0	2	3	0	vm	0x1u	hybrid	premultiplied	1	0.006		a*+a
2325	15008	27375	12367	3360	536	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		a*+b
2326	14598	26696	12098	3296	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		a*?
